,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour
2022-04-21 14:00:00+00:00,0.0,17.3,3.5,6,6,3,14,False,5.0
2022-04-21 15:00:00+00:00,0.0,17.7,3.3,6,2,3,15,False,6.0
2022-04-21 16:00:00+00:00,0.0,18.4,4.2,5,1,3,16,False,2.0
2022-04-21 17:00:00+00:00,0.0,17.9,3.5,5,3,3,17,False,1.0
2022-04-21 18:00:00+00:00,0.0,17.6,4.4,5,3,3,18,False,3.0
2022-04-21 19:00:00+00:00,0.0,16.3,2.3,4,3,3,19,False,3.0
2022-04-21 20:00:00+00:00,0.0,13.3,2.3,4,2,3,20,False,3.0
2022-04-21 21:00:00+00:00,0.0,12.5,3.4,4,0,3,21,False,2.0
2022-04-21 22:00:00+00:00,0.0,12.2,4.3,2,1,3,22,False,0.0
2022-04-21 23:00:00+00:00,0.0,11.6,3.5,2,0,3,23,False,1.0
2022-04-22 00:00:00+00:00,0.0,11.1,3,2,0,4,0,False,0.0
2022-04-22 01:00:00+00:00,0.0,11.6,3.7,2,0,4,1,False,0.0
2022-04-22 02:00:00+00:00,0.0,9.7,2.9,2,0,4,2,False,0.0
2022-04-22 03:00:00+00:00,0.0,9.3,3.5,2,0,4,3,False,0.0
2022-04-22 04:00:00+00:00,0.0,8.6,3.4,2,0,4,4,False,0.0
